"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"1998","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth violent crime severity index","Index","160","units","0","v53079589","22.9","","..","","","2"
"1998","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth non-violent crime severity index","Index","160","units","0","v53079581","22.11","","..","","","2"
"1998","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Weighted clearance rate","Number","223","units","0","v53079582","22.13","30.84","","","","2"
"1998","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Violent weighted clearance rate","Number","223","units","0","v53079584","22.15","62.52","","","","2"
"1998","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent weighted clearance rate","Number","223","units","0","v53079586","22.17","22.86","","","","2"
"1998","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079587","22.18","","..","","","2"
"1998","London, Ontario [35555]","2021A003535555","Crime severity index","Index","160","units","0","v44312593","23.1","106.98","","","","2"
"1998","London, Ontario [35555]","2021A003535555","Violent crime severity index","Index","160","units","0","v44312595","23.3","64.13","","","","2"
"1998","London, Ontario [35555]","2021A003535555","Non-violent crime severity index","Index","160","units","0","v44312597","23.5","123.46","","","","2"
"1998","London, Ontario [35555]","2021A003535555","Youth crime severity index","Index","160","units","0","v53079597","23.7","","..","","","2"
"1998","London, Ontario [35555]","2021A003535555","Youth violent crime severity index","Index","160","units","0","v53079598","23.9","","..","","","2"
"1998","London, Ontario [35555]","2021A003535555","Youth non-violent crime severity index","Index","160","units","0","v53079590","23.11","","..","","","2"
"1998","London, Ontario [35555]","2021A003535555","Weighted clearance rate","Number","223","units","0","v53079591","23.13","40.67","","","","2"
"1998","London, Ontario [35555]","2021A003535555","Violent weighted clearance rate","Number","223","units","0","v53079593","23.15","69.28","","","","2"
"1998","London, Ontario [35555]","2021A003535555","Non-violent weighted clearance rate","Number","223","units","0","v53079595","23.17","34.95","","","","2"
"1998","London, Ontario [35555]","2021A003535555","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079596","23.18","","..","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Crime severity index","Index","160","units","0","v44312599","24.1","102.12","","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Violent crime severity index","Index","160","units","0","v44312601","24.3","83.87","","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Non-violent crime severity index","Index","160","units","0","v44312603","24.5","109.13","","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Youth crime severity index","Index","160","units","0","v53079606","24.7","","..","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Youth violent crime severity index","Index","160","units","0","v53079607","24.9","","..","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Youth non-violent crime severity index","Index","160","units","0","v53079599","24.11","","..","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Weighted clearance rate","Number","223","units","0","v53079600","24.13","38.87","","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Violent weighted clearance rate","Number","223","units","0","v53079602","24.15","66.78","","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Non-violent weighted clearance rate","Number","223","units","0","v53079604","24.17","30.62","","","","2"
"1998","Windsor, Ontario [35559]","2021A003535559","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079605","24.18","","..","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Crime severity index","Index","160","units","0","v44312605","25.1","107.43","","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Violent crime severity index","Index","160","units","0","v44312607","25.3","69.81","","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent crime severity index","Index","160","units","0","v44312609","25.5","121.90","","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Youth non-violent crime severity index","Index","160","units","0","v53079608","25.11","","..","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Weighted clearance rate","Number","223","units","0","v53079609","25.13","30.42","","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Violent weighted clearance rate","Number","223","units","0","v53079611","25.15","62.95","","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Non-violent weighted clearance rate","Number","223","units","0","v53079613","25.17","23.26","","","","2"
"1998","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079614","25.18","","..","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Crime severity index","Index","160","units","0","v44312611","26.1","130.83","","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Violent crime severity index","Index","160","units","0","v44312613","26.3","115.46","","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Non-violent crime severity index","Index","160","units","0","v44312615","26.5","136.74","","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Youth crime severity index","Index","160","units","0","v53079624","26.7","","..","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Youth violent crime severity index","Index","160","units","0","v53079625","26.9","","..","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Youth non-violent crime severity index","Index","160","units","0","v53079617","26.11","","..","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Weighted clearance rate","Number","223","units","0","v53079618","26.13","47.53","","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Violent weighted clearance rate","Number","223","units","0","v53079620","26.15","78.09","","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Non-violent weighted clearance rate","Number","223","units","0","v53079622","26.17","37.60","","","","2"
"1998","Thunder Bay, Ontario [35595]","2021A003535595","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079623","26.18","","..","","","2"
"1998","Manitoba [46]","2016A000246","Crime severity index","Index","160","units","0","v44312623","28.1","154.49","","","","2"
"1998","Manitoba [46]","2016A000246","Violent crime severity index","Index","160","units","0","v44312625","28.3","154.07","","","","2"
"1998","Manitoba [46]","2016A000246","Non-violent crime severity index","Index","160","units","0","v44312627","28.5","154.65","","","","2"
"1998","Manitoba [46]","2016A000246","Youth crime severity index","Index","160","units","0","v53079644","28.7","170.81","","","","2"
"1998","Manitoba [46]","2016A000246","Youth violent crime severity index","Index","160","units","0","v53079646","28.9","148.58","","","","2"
"1998","Manitoba [46]","2016A000246","Youth non-violent crime severity index","Index","160","units","0","v53079636","28.11","187.75","","","","2"
"1998","Manitoba [46]","2016A000246","Weighted clearance rate","Number","223","units","0","v53079638","28.13","35.64","","","","2"
"1998","Manitoba [46]","2016A000246","Violent weighted clearance rate","Number","223","units","0","v53079640","28.15","55.89","","","","2"
"1998","Manitoba [46]","2016A000246","Non-violent weighted clearance rate","Number","223","units","0","v53079642","28.17","27.88","","","","2"
"1998","Manitoba [46]","2016A000246","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079643","28.18","","..","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Crime severity index","Index","160","units","0","v44312629","29.1","160.21","","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Violent crime severity index","Index","160","units","0","v44312631","29.3","174.53","","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Non-violent crime severity index","Index","160","units","0","v44312633","29.5","154.70","","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Youth crime severity index","Index","160","units","0","v53079654","29.7","","..","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Youth violent crime severity index","Index","160","units","0","v53079655","29.9","","..","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Youth non-violent crime severity index","Index","160","units","0","v53079647","29.11","","..","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Weighted clearance rate","Number","223","units","0","v53079648","29.13","29.94","","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Violent weighted clearance rate","Number","223","units","0","v53079650","29.15","47.75","","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Non-violent weighted clearance rate","Number","223","units","0","v53079652","29.17","22.22","","","","2"
"1998","Winnipeg, Manitoba [46602]","2021A003546602","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079653","29.18","","..","","","2"
"1998","Saskatchewan [47]","2016A000247","Crime severity index","Index","160","units","0","v44312635","30.1","176.20","","","","2"
"1998","Saskatchewan [47]","2016A000247","Violent crime severity index","Index","160","units","0","v44312637","30.3","141.76","","","","2"
"1998","Saskatchewan [47]","2016A000247","Non-violent crime severity index","Index","160","units","0","v44312639","30.5","189.44","","","","2"
"1998","Saskatchewan [47]","2016A000247","Youth crime severity index","Index","160","units","0","v53079674","30.7","215.13","","","","2"
"1998","Saskatchewan [47]","2016A000247","Youth violent crime severity index","Index","160","units","0","v53079676","30.9","126.26","","","","2"
"1998","Saskatchewan [47]","2016A000247","Youth non-violent crime severity index","Index","160","units","0","v53079666","30.11","282.81","","","","2"
"1998","Saskatchewan [47]","2016A000247","Weighted clearance rate","Number","223","units","0","v53079668","30.13","42.09","","","","2"
"1998","Saskatchewan [47]","2016A000247","Violent weighted clearance rate","Number","223","units","0","v53079670","30.15","62.07","","","","2"
"1998","Saskatchewan [47]","2016A000247","Non-violent weighted clearance rate","Number","223","units","0","v53079672","30.17","36.34","","","","2"
"1998","Saskatchewan [47]","2016A000247","Percent change in non-violent weighted clearance rate","Percent","239","units","0","v53079673","30.18","","..","","","2"
"1998","Regina, Saskatchewan [47705]","2021A003547705","Crime severity index","Index","160","units","0","v44312641","31.1","231.30","","","","2"
"1998","Regina, Saskatchewan [47705]","2021A003547705","Violent crime severity index","Index","160","units","0","v44312643","31.3","183.95","","","","2"
"1998","Regina, Saskatchewan [47705]","2021A003547705","Non-violent crime severity index","Index","160","units","0","v44312645","31.5","249.51","","","","2"
